"","V1","V2"
"13806",51.1536119,17.067403
"13807",51.0905239,17.0130276
"13808",51.1420327,17.0485647
"13809",51.0959005,17.0244715
"13810",51.0988862,17.1046347
"13811",51.069907,17.0018119
"13812",51.0710148,16.9799311
"13813",51.1509579,16.853894
"13814",51.1007036,17.0079449
"13815",51.059132,17.083702
"13816",51.1658405,16.922218
"13817",51.1232029,17.0423632
"13818",51.1232459,16.925748
"13819",51.096488,17.009282
"13820",51.1533846,16.8586509
"13821",51.1719325,16.8372551
"13822",51.1599934,16.9091593
"13823",51.111556,17.0121949
"13824",51.119834,17.0586959
"13825",51.1164374,17.0325369
"13826",51.1658829,16.922795
"13827",51.1100831,17.0581412
"13828",51.1130927,17.0703161
"13829",51.1726989,16.903347
"13830",51.1264428,17.0507744
"13831",51.0789762,17.0698159
"13832",51.111885,17.012251
"13833",51.1007763,17.0536566
"13834",51.1224004,17.0332485
"13835",51.1123072,17.0121486
"13836",51.1690664,17.1159546
"13837",51.162971,16.922608
"13838",51.119011,17.0547497
"13839",51.1365914,17.0381758
"13840",51.120531,17.0587473
"13841",51.1230599,17.0357169
"13842",51.122282,17.039413
"13843",51.0926207,17.0363009
"13844",51.1084387,17.0405239
"13845",51.1374657,16.8986055
"13846",51.1104582,17.0201165
"13847",51.097763,16.996992
"13848",51.1255509,16.9007375
"13849",51.0643065,17.0170834
"13850",51.1554273,16.9145865
"13851",51.139035,16.956483
"13852",51.1123379,16.9887659
"13853",51.1061236,17.0230308
"13854",51.1075389,17.050893
"13855",51.1065534,16.9285583
"13856",51.1033347,17.0392898
"13857",51.1323896,17.103676
"13858",51.109063,17.028689
"13859",51.0968183,16.9842625
"13860",51.1133865,17.0974334
"13861",51.1113519,17.0344349
"13862",51.0471888,17.0300435
"13863",51.113058,17.1048993
"13864",51.1102774,17.0302905
"13865",51.0732663,16.9983746
"13866",51.113058,17.1048993
"13867",51.1530443,17.0330982
"13868",51.1412039,16.995378
"13869",51.1326029,17.084546
"13870",51.116749,17.0578403
"13871",51.094018,16.9899099
"13872",51.11246,17.034494
"13873",51.1555469,16.9390212
"13874",51.1122645,17.0381131
"13875",51.1388712,16.8938832
"13876",51.1074867,17.0575393
"13877",51.0835094,17.06444
"13878",51.0610873,17.0796448
"13879",51.114646,17.060208
"13880",51.0596505,17.0056571
"13881",51.1238655,17.0518529
"13882",51.1118866,16.9913515
"13883",51.1260507,17.0731773
"13884",51.1243432,17.0289276
"13885",51.1024501,17.0415179
"13886",51.0850189,17.01457
"13887",51.1181235,17.1166878
"13888",51.1529696,16.883855
"13889",51.098968,17.013566
"13890",51.127204,17.0545624
"13891",51.0512334,17.0624113
"13892",51.1170197,17.0207333
"13893",51.0625053,17.0322211
"13894",51.060061,17.0788184
"13895",51.160213,17.1347609
"13896",51.1103549,17.0619359
"13897",51.112013,17.091917
"13898",51.1090904,17.032349
"13899",51.155435,16.905452
"13900",51.087703,17.01295
"13901",51.1284313,17.0315683
"13902",51.1087453,17.1011499
"13903",51.1454419,17.1096809
"13904",51.0806088,16.9646936
"13905",51.06332,17.018943
"13906",51.1454776,16.8693846
"13907",51.146477,17.112962
"13908",51.0978279,17.0528702
"13909",51.1398462,17.039179
"13910",51.0835855,17.0629076
"13911",51.0655,16.975852
"13912",51.1250715,17.0282771
"13913",51.0668509,17.079946
"13914",51.1084419,17.033048
"13915",51.12655,17.0540874
"13916",51.143431,16.990299
"13917",51.099053,16.951901
"13918",51.1314009,17.0797439
"13919",51.1310368,17.0606577
"13920",51.0984108,17.1025356
"13921",51.1556019,17.101799
"13922",51.1097279,17.021597
"13923",51.082876,16.9667221
"13924",51.0648122,16.9575652
"13925",51.1428079,17.062341
"13926",51.106513,17.036877
"13927",51.1211044,17.0747881
"13928",51.1141757,16.9779648
"13929",51.100116,16.9995279
"13930",51.121402,17.085192
"13931",51.075342,17.016451
"13932",51.1804744,17.0147444
"13933",51.1232123,17.0557537
"13934",51.1666679,16.920331
"13935",51.1100616,17.0312268
"13936",51.1770184,16.8899417
"13937",51.136722,17.0726519
"13938",51.122904,16.9443479
"13939",51.1171808,16.9479173
"13940",51.1406623,16.9931686
"13941",51.091561,17.0377249
"13942",51.0993145,17.1061201
"13943",51.099438,17.0520229
"13944",51.1138654,16.8850689
"13945",51.1556322,16.9364771
"13946",51.0982909,17.10359
"13947",51.1056158,16.9719013
"13948",51.1153527,16.9281267
"13949",51.1191519,17.0569767
"13950",51.0740583,17.0405454
"13951",51.17259,17.0099384
"13952",51.0635399,17.030072
"13953",51.1438177,16.9884688
"13954",51.12909,17.102469
"13955",51.1114396,17.0633726
"13956",51.0737582,16.9950384
"13957",51.0740583,17.0405454
"13958",51.099323,17.028845
"13959",51.100507,17.0531805
"13960",51.099323,17.028845
"13961",51.1477799,16.8582848
"13962",51.1387858,17.0536586
"13963",51.0997067,17.0217712
"13964",51.099205,17.0211137
"13965",51.126889,17.033361
"13966",51.1437504,17.1188258
"13967",51.1293233,17.046672
"13968",51.1521274,16.8568804
"13969",51.1195499,17.032017
"13970",51.1397887,17.0599597
"13971",51.1350799,17.037011
"13972",51.103412,17.059162
"13973",51.1251964,17.0616305
"13974",51.151191,16.941924
"13975",51.1243849,17.039196
"13976",51.0821023,17.0247201
"13977",51.1173439,17.060758
"13978",51.1009802,17.0508176
"13979",51.0891029,17.009159
"13980",51.1130078,17.1029062
"13981",51.0952299,17.0273186
"13982",51.079254,17.06252
"13983",51.0953801,16.9347137
"13984",51.140498,16.991566
"13985",51.1268343,17.1146147
"13986",51.1380689,16.972123
"13987",51.1201118,17.0302379
"13988",51.123428,16.8798619
"13989",51.1479999,16.889326
"13990",51.1182641,17.0497175
"13991",51.1199855,17.0326875
"13992",51.1085473,16.9291914
"13993",51.1092699,17.1442549
"13994",51.102066,17.0352378
"13995",51.1078852,17.0385376
"13996",51.1232337,17.0507855
"13997",51.116749,17.0578403
"13998",51.1271273,16.9049906
"13999",51.094896,16.954642
"14000",51.1307272,16.9515207
"14001",51.0947979,17.0163682
"14002",51.1004264,17.0456748
"14003",51.1441127,17.1276896
"14004",51.1666819,16.9995093
"14005",51.175045,17.013865
"14006",51.0973779,17.0526639
"14007",51.1123909,17.035836
"14008",51.1220857,17.0290901
"14009",51.0904148,17.0134338
"14010",51.0904148,17.0134338
"14011",51.1060759,16.96911
"14012",51.1763149,16.912821
"14013",51.0675169,16.99183
"14014",51.143409,16.999128
"14015",51.0951442,17.0380763
"14016",51.108908,17.0326
"14017",51.1368393,17.0521996
"14018",51.1198442,17.0820967
"14019",51.11356,17.021024
"14020",51.1368455,17.0415347
"14021",51.1226672,17.0450715
"14022",51.0748481,17.0845739
"14023",51.156714,17.0974348
"14024",51.1237751,16.9785214
"14025",51.0904148,17.0134338
"14026",51.1203124,16.8690862
"14027",51.138853,16.959673
"14028",51.099205,17.0211137
"14029",51.1292931,16.8487876
"14030",51.110401,17.0303681
"14031",51.0515429,17.092942
"14032",51.1078852,17.0385376
"14033",51.0643369,17.0330489
"14034",51.1355382,17.0869191
"14035",51.103896,17.153509
"14036",51.111945,17.1276039
"14037",51.1225522,17.0521844
"14038",51.110468,17.0251929
"14039",51.1158726,16.9169839
"14040",51.0940279,16.975841
"14041",51.1223694,17.0574345
"14042",51.1111271,16.9765016
"14043",51.151651,16.8882282
"14044",51.146512,16.8932213
"14045",51.1252896,17.0539831
"14046",51.1211556,17.0336533
"14047",51.1183948,17.0289404
"14048",51.1229225,17.0564207
"14049",51.16683,17.103752
"14050",51.1682472,16.9976014
"14051",51.1265895,17.0545425
"14052",51.12202,17.033542
"14053",51.1157918,17.0588292
"14054",51.1081389,17.1082639
"14055",51.1240509,17.034764
"14056",51.0532512,17.0229207
"14057",51.1078852,17.0385376
"14058",51.1458492,17.1412791
"14059",51.0962821,17.16079
"14060",51.096097,17.1608829
"14061",51.1010649,17.0407043
"14062",51.096747,16.985475
"14063",51.105225,17.0355258
"14064",51.0736149,17.0456216
"14065",51.0574178,17.0570783
"14066",51.138343,17.029836
"14067",51.0817555,16.9892105
"14068",51.1440992,17.0803003
"14069",51.1453719,16.87182
"14070",51.0982319,17.002581
"14071",51.1189186,17.1228014
"14072",51.0886203,17.0330666
"14073",51.157849,16.891903
"14074",51.1183602,17.0340112
"14075",51.1052222,17.0245327
"14076",51.0899709,17.0440975
"14077",51.1217483,17.0389714
"14078",51.1027523,17.0506151
"14079",51.121835,17.0332079
"14080",51.1459182,17.1351828
"14081",51.2000369,16.9746159
"14082",51.1094543,17.0313322
"14083",51.1202599,17.0337712
"14084",51.09054,17.005971
"14085",51.1274901,16.9628153
"14086",51.1212555,17.0901191
"14087",51.088989,17.0439599
"14088",51.108435,17.02055
"14089",51.0824063,17.0515194
"14090",51.1126865,17.0590224
"14091",51.0955503,16.9628317
"14092",51.111556,17.0121949
"14093",51.1467809,17.1226547
"14094",51.126854,17.0454077
"14095",51.1132854,17.104041
"14096",51.1211044,17.0747881
"14097",51.12936,17.036642
"14098",51.0997151,17.0828718
"14099",51.1243432,17.0289276
"14100",51.1155976,17.0582607
"14101",51.1228879,16.9188869
"14102",51.1194403,16.9301691
"14103",51.1008199,17.0418093
"14104",51.1410162,16.9931358
"14105",51.0762871,16.972104
"14106",51.124113,17.0273265
"14107",51.0764129,17.047712
"14108",51.060226,17.082455
"14109",51.118105,17.035383
"14110",51.1105529,17.06909
"14111",51.071332,17.002751
"14112",51.1483456,16.8669106
"14113",51.0986478,17.0551149
"14114",51.0938861,17.0057531
"14115",51.1001933,17.1067783
"14116",51.1217869,17.033618
"14117",51.0757185,16.991223
"14118",51.1407767,16.9932532
"14119",51.1110617,17.0273929
"14120",51.1569159,17.1193473
"14121",51.10265,17.0136554
"14122",51.110741,17.1109659
"14123",51.140014,16.8912829
"14124",51.0580211,17.0297577
"14125",51.109846,17.1037089
"14126",51.1276246,16.9646203
"14127",51.1530443,17.0330982
"14128",51.122191,16.9188109
"14129",51.1418441,17.0874233
"14130",51.1110617,17.0273929
"14131",51.103896,17.153509
"14132",51.09142,17.0257009
"14133",51.117478,17.109785
"14134",51.1102643,17.0247199
"14135",51.1565749,16.9030199
"14136",51.1107848,17.0325789
"14137",51.0537919,17.017861
"14138",51.126889,17.033361
"14139",51.1019151,17.0517981
"14140",51.1459856,16.9861802
"14141",51.138878,16.9575499
"14142",51.1092369,17.0252077
"14143",51.0977518,17.0549338
"14144",51.1222126,16.8729417
"14145",51.087547,17.0106529
"14146",51.1019151,17.0517981
"14147",51.1015887,17.0504085
"14148",51.141914,16.961039
"14149",51.064906,16.978554
"14150",51.1201803,17.0340929
"14151",51.0624761,17.0831408
"14152",51.1105483,17.0613772
"14153",51.09637,16.9475479
"14154",51.1415939,16.9594449
"14155",51.1122954,17.0625485
"14156",51.0991539,17.0270867
"14157",51.0979364,17.0952393
"14158",51.1096239,17.026241
"14159",51.155335,16.9436618
"14160",51.1416723,16.9077656
"14161",51.1642723,17.1022629
"14162",51.1153416,17.0576089
"14163",51.1120122,17.1042348
"14164",51.1078852,17.0385376
"14165",51.1314931,17.0624135
"14166",51.1458492,17.1412791
"14167",51.0930279,17.108092
"14168",51.093959,16.9925569
"14169",51.1279764,16.9534648
"14170",51.1405203,16.895921
"14171",51.0904148,17.0134338
"14172",51.1044812,17.0582259
"14173",51.146477,17.112962
"14174",51.0724615,16.9659649
"14175",51.1215224,17.0161417
"14176",51.0578737,17.0271372
"14177",51.144659,16.901367
"14178",51.168991,17.0057452
"14179",51.1024371,17.102312
"14180",51.0789762,17.0698159
"14181",51.1406969,16.870138
"14182",51.1082569,17.0605207
"14183",51.1008214,17.0184049
"14184",51.1106523,17.0259763
"14185",51.1634288,17.1108814
"14186",51.1136489,17.0730109
"14187",51.1520993,17.0654136
"14188",51.11889,17.060395
"14189",51.087288,17.048703
"14190",51.1048022,17.0260414
"14191",51.0998877,17.1062812
"14192",51.0894804,17.0022618
"14193",51.099466,17.0682209
"14194",51.1115159,17.031638
"14195",51.0874538,17.0388477
"14196",51.170094,16.910526
"14197",51.1366851,17.1235266
"14198",51.1084616,16.8936478
"14199",51.1381559,17.123202
"14200",51.1124928,17.0078424
"14201",51.0986316,17.0494515
"14202",51.0768416,16.9508754
"14203",51.111616,17.0266458
"14204",51.1033961,17.0975609
"14205",51.1009772,17.0352568
"14206",51.1234139,17.0389094
"14207",51.0917679,17.01513
"14208",51.0681669,17.03606
"14209",51.1227246,17.0364669
"14210",51.0725021,17.0873532
"14211",51.1240464,17.0279758
"14212",51.0763789,16.978018
"14213",51.0891411,16.9876291
"14214",51.120368,16.979836
"14215",51.115096,17.060334
"14216",51.146422,17.1349306
"14217",51.1165598,17.0421019
"14218",51.12133,16.9755389
"14219",51.0971913,17.0089507
"14220",51.078334,17.03536
"14221",51.1357486,17.0182049
"14222",51.1251533,16.9824405
"14223",51.123297,16.977508
"14224",51.1205074,17.0367088
"14225",51.123858,17.0448522
"14226",51.1654999,16.920284
"14227",51.151782,16.8836139
"14228",51.1274901,16.9628153
"14229",51.103032,17.154529
"14230",51.1530443,17.0330982
"14231",51.1167966,17.0584414
"14232",51.1011455,16.9485784
"14233",51.138025,17.07594
"14234",51.1118866,16.9913515
"14235",51.1277011,17.0569064
"14236",51.1075389,17.050893
"14237",51.100116,16.9995279
"14238",51.1358369,16.970472
"14239",51.1210246,17.0378006
"14240",51.121371,17.0331416
"14241",51.1091909,17.028516
"14242",51.0790166,16.969555
"14243",51.1429229,16.8261629
"14244",51.084903,17.010564
"14245",51.079634,17.020411
"14246",51.1231019,16.9212199
"14247",51.1515999,16.8807786
"14248",51.1940351,16.9894236
"14249",51.107112,16.965394
"14250",51.079817,17.009197
"14251",51.1226847,16.9224232
"14252",51.060139,17.0653416
"14253",51.112685,17.0953908
"14254",51.1222177,16.967612
"14255",51.119709,17.058892
"14256",51.151651,16.8882282
"14257",51.1074933,17.0741029
"14258",51.1130549,17.033914
"14259",51.1335492,16.8945022
"14260",51.1293233,17.046672
"14261",51.1698703,17.1099866
"14262",51.1005005,17.041828
"14263",51.1011853,17.152543
"14264",51.1261989,17.0612002
"14265",51.0931999,16.9426929
"14266",51.120505,16.8750556
"14267",51.1180375,17.0670462
"14268",51.060061,17.0788184
"14269",51.1028521,17.0400297
"14270",51.0898018,16.9840487
"14271",51.0672129,16.9917922
"14272",51.1464937,17.1338265
"14273",51.100961,17.028536
"14274",51.1136302,17.0031291
"14275",51.1778912,16.99906
"14276",51.1392239,17.0277528
"14277",51.105047,16.9667709
"14278",51.09836,17.10701
"14279",51.0856639,17.013524
"14280",51.122451,16.954636
"14281",51.1097143,17.0620349
"14282",51.1282747,16.8804018
"14283",51.1773067,17.0207888
"14284",51.1108629,17.0926899
"14285",51.145993,16.9019412
"14286",51.100337,17.0276711
"14287",51.156027,16.914046
"14288",51.1398109,16.9651879
"14289",51.1366093,17.0695011
"14290",51.102446,17.04439
"14291",51.099855,17.073985
"14292",51.1371104,16.9193007
"14293",51.1394526,17.1213961
"14294",51.0672208,17.0792812
"14295",51.160812,16.9354283
"14296",51.0996725,16.9485637
"14297",51.146375,16.864041
"14298",51.063192,16.97878
"14299",51.1078852,17.0385376
"14300",51.0693569,16.99643
"14301",51.1356509,17.098166
"14302",51.125364,16.948733
"14303",51.1375199,17.0179179
"14304",51.107231,17.050676
"14305",51.144194,16.8535979
"14306",51.1778912,16.99906
"14307",51.094234,16.9427199
"14308",51.1081897,16.8900385
"14309",51.1161664,17.0392099
"14310",51.069907,17.0018119
"14311",51.1335455,16.8869034
"14312",51.0600499,16.97438
"14313",51.1078103,17.0661226
"14314",51.098807,16.956794
"14315",51.1225733,17.07779
"14316",51.1350009,16.8925029
"14317",51.098802,17.013081
"14318",51.091086,17.024756
"14319",51.0911158,16.9916243
"14320",51.1690664,17.1159546
"14321",51.1336128,17.0662958
"14322",51.0735759,17.0016637
"14323",51.1242209,16.9798812
"14324",51.1053007,17.0279961
"14325",51.1078852,17.0385376
"14326",51.1078852,17.0385376
"14327",51.0774927,16.9531413
"14328",51.0765533,16.9594809
"14329",51.1193669,16.97993
"14330",51.1642579,17.04258
"14331",51.1365033,16.9386734
"14332",51.1078156,17.0306352
"14333",51.1222094,17.0505298
"14334",51.1802098,17.0129691
"14335",51.1088742,16.9128063
"14336",51.1636156,16.8722456
"14337",51.0971706,16.9499593
"14338",51.1116624,17.0548417
"14339",51.0490594,17.0278694
"14340",51.1366093,17.0695011
"14341",51.114579,17.0430504
"14342",51.0482219,17.0535038
"14343",51.1087799,17.034601
"14344",51.1022767,16.9514324
"14345",51.1130609,17.0314279
"14346",51.1399859,16.8914771
"14347",51.161156,17.1371721
"14348",51.1165598,17.0421019
"14349",51.1591669,16.913324
"14350",51.0756559,17.014907
"14351",51.1137868,17.0493678
"14352",51.102714,17.0498419
"14353",51.1161721,17.0547524
"14354",51.1535116,16.8832517
"14355",51.121108,17.043876
"14356",51.0598112,16.9727578
"14357",51.1111271,16.9765016
"14358",51.1113579,17.031091
"14359",51.0893211,17.0159984
"14360",51.112521,16.9871473
"14361",51.1114401,17.0345118
"14362",51.088282,16.985042
"14363",51.156714,17.0974348
"14364",51.14895,16.866034
"14365",51.1195089,17.0438873
"14366",51.0694056,17.0801422
"14367",51.1608979,16.901322
"14368",51.140675,16.9945674
"14369",51.1161315,17.0398486
"14370",51.1613394,16.901013
"14371",51.1410209,16.957057
"14372",51.1406623,16.9931686
"14373",51.1128417,17.1014226
"14374",51.1161201,17.0590888
"14375",51.0742259,16.992226
"14376",51.109062,17.0023325
"14377",51.1653609,17.0362987
"14378",51.0740717,17.0299037
"14379",51.0615343,17.0290755
"14380",51.1477814,17.1169823
"14381",51.1227246,17.0364669
"14382",51.0804349,17.0130519
"14383",51.097389,17.010047
"14384",51.094536,17.024447
"14385",51.0909434,17.032314
"14386",51.0466175,17.0257483
"14387",51.0999952,17.0266856
"14388",51.0732663,16.9983746
"14389",51.171461,16.914934
"14390",51.1061875,17.0385682
"14391",51.062208,16.994837
"14392",51.07824,17.063035
"14393",51.0871357,17.0105088
"14394",51.1240057,17.0467807
"14395",51.1120937,17.1009493
"14396",51.1153527,16.9281267
"14397",51.132618,17.0844889
"14398",51.070014,17.014594
"14399",51.128389,16.948076
"14400",51.126647,17.033335
"14401",51.151661,17.039517
"14402",51.1248411,17.0526153
"14403",51.114579,17.0430504
"14404",51.126801,17.0359659
"14405",51.1576401,16.9329806
"14406",51.1425048,16.8943387
"14407",51.1211688,17.0579471
"14408",51.1078852,17.0385376
"14409",51.1310134,16.8478247
"14410",51.1520714,17.0363709
"14411",51.1273503,17.0215049
"14412",51.059559,17.082739
"14413",51.2404841,16.914672
"14414",51.1078852,17.0385376
"14415",51.1078852,17.0385376
"14416",51.064696,17.0003336
"14417",51.0672129,16.9917922
"14418",51.0966404,17.0375548
"14419",51.1581331,16.9053342
"14420",51.1237976,17.0295915
"14421",51.0777559,16.96591
"14422",51.0632212,16.9911591
"14423",51.098178,17.160081
"14424",51.060139,17.0653416
"14425",51.0815607,17.0597929
"14426",51.1029964,17.0505479
"14427",51.1530654,16.9101828
"14428",51.1580889,16.894506
"14429",51.0538373,17.0152699
"14430",51.1451927,17.0765415
"14431",51.120497,17.0344051
"14432",51.0973259,17.008937
"14433",51.1078852,17.0385376
"14434",51.1223175,17.0583679
"14435",51.0892617,17.0656475
"14436",51.1153559,17.1360744
"14437",51.126943,16.947029
"14438",51.1194403,16.9301691
"14439",51.1036409,17.0276299
"14440",51.1605926,17.0217116
"14441",51.0891938,16.987224
"14442",51.08446,17.041617
"14443",51.140675,16.9945674
"14444",51.1940351,16.9894236
"14445",51.1280001,16.9824767
"14446",51.1413438,17.0585641
"14447",51.0801174,16.9665678
"14448",51.1667098,16.9199736
"14449",51.061594,16.9714919
"14450",51.0988002,17.0924093
"14451",51.061417,16.975243
"14452",51.1475307,16.9363203
"14453",51.0622339,17.078869
"14454",51.0622879,17.037948
"14455",51.158842,16.9090229
"14456",51.1078852,17.0385376
"14457",51.1573485,16.8944794
"14458",51.0482219,17.0535038
"14459",51.156337,16.893183
"14460",51.1078852,17.0385376
"14461",51.120022,17.0401409
"14462",51.1484513,16.8854916
"14463",51.1054582,17.0417753
"14464",51.0664213,17.0829895
"14465",51.093314,16.976088
"14466",51.0926629,16.986814
"14467",51.1337131,16.9579857
"14468",51.1055115,17.0322765
"14469",51.091187,16.985587
"14470",51.0990819,17.011587
"14471",51.1172819,17.010365
"14472",51.1401029,16.891381
"14473",51.0650137,17.0651221
"14474",51.1135076,17.121435
"14475",51.1520657,17.0435725
"14476",51.0698536,17.0437163
"14477",51.1223185,17.0758091
"14478",51.109063,17.028689
"14479",51.1108,17.023667
"14480",51.068008,16.993477
"14481",51.1153799,17.053648
"14482",51.1334884,17.0633737
"14483",51.1075507,17.0354114
"14484",51.1227159,16.963475
"14485",51.0862098,17.0582941
"14486",51.1517799,17.0262679
"14487",51.07676,17.022419
"14488",51.1314931,17.0624135
"14489",51.1044812,17.0582259
"14490",51.1094219,17.0307863
"14491",51.088181,17.042537
"14492",51.1078852,17.0385376
"14493",51.1123149,17.0117379
"14494",51.0625445,17.0247149
"14495",51.112775,17.0228149
"14496",51.1024813,17.0210446
"14497",51.155335,16.9436618
"14498",51.1126865,17.0590224
"14499",51.1250525,17.0532202
"14500",51.1300606,17.0943389
"14501",51.119208,17.0314173
"14502",51.0851089,17.0546699
"14503",51.0583859,17.0591367
"14504",51.1605875,16.906477
"14505",51.1642723,17.1022629
"14506",51.0625445,17.0247149
"14507",51.0821933,17.0261607
"14508",51.0626259,17.027067
"14509",51.0663306,17.0102345
"14510",51.0626259,17.027067
"14511",51.1459722,17.1499902
"14512",51.064696,17.0003336
"14513",51.1011393,17.0511753
"14514",51.151706,16.858639
"14515",51.0554038,17.0089553
"14516",51.1051326,17.0430154
"14517",51.1181773,17.0348815
"14518",51.109974,17.049633
"14519",51.0976919,17.0532879
"14520",51.0626259,17.027067
"14521",51.1690535,17.0998527
"14522",51.1083525,17.0244667
"14523",51.084402,17.0473399
"14524",51.0937039,17.007288
"14525",51.122464,16.9452848
"14526",51.052198,17.0288379
"14527",51.055795,17.0075255
"14528",51.127778,16.947751
"14529",51.093793,17.0080819
"14530",51.1188915,16.9889892
"14531",51.1223369,17.0436619
"14532",51.0988544,17.0540813
"14533",51.0543089,17.030666
"14534",51.1222126,16.8729417
"14535",51.1080084,17.0645973
"14536",51.09842,16.951982
"14537",51.1293233,17.046672
"14538",51.1024563,17.015061
"14539",51.1166849,17.0675819
"14540",51.1530443,17.0330982
"14541",51.108908,17.0326
"14542",51.0991539,17.0270867
"14543",51.1212646,17.0450744
"14544",51.151191,16.941924
"14545",51.1215224,17.0161417
"14546",51.112874,17.0372437
"14547",51.1773729,17.014748
"14548",51.0625053,17.0322211
"14549",51.1241054,17.0547396
"14550",51.088639,17.0096159
"14551",51.0982909,17.10359
"14552",51.1092699,17.1442549
"14553",51.1440992,17.0803003
"14554",51.1178387,16.9280274
"14555",51.097235,16.9397829
"14556",51.1084616,16.8936478
"14557",51.1222349,17.0545149
"14558",51.1257436,17.05514
"14559",51.1212258,17.043028
"14560",51.0553631,17.0094194
"14561",51.1149935,17.0645121
"14562",51.062869,16.976194
"14563",51.1415016,16.9662032
"14564",51.0790963,17.0564887
"14565",51.1138072,17.0754107
"14566",51.1349427,17.0371464
"14567",51.0574178,17.0570783
"14568",51.1020343,17.04562
"14569",51.1165214,17.0322487
"14570",51.088774,17.0424349
"14571",51.0596505,17.0056571
"14572",51.1147583,17.0471397
"14573",51.0847119,17.0367
"14574",51.151813,17.1336722
"14575",51.1236929,16.9520449
"14576",51.191859,16.978254
"14577",51.1165598,17.0421019
"14578",51.1135801,17.0512002
"14579",51.1642723,17.1022629
"14580",51.1172339,16.8580096
"14581",51.0574178,17.0570783
"14582",51.0973259,17.008937
"14583",51.1224653,17.1231415
"14584",51.1089197,17.0625957
"14585",51.1075604,16.9685099
"14586",51.084523,17.014003
"14587",51.1240057,17.0467807
"14588",51.1358661,16.8929088
"14589",51.0616489,16.97429
"14590",51.1014965,17.0441036
"14591",51.1748374,17.0107885
"14592",51.049422,17.055386
"14593",51.1783728,17.0009094
"14594",51.1377875,16.9774852
"14595",51.1212592,17.087387
"14596",51.1388712,16.8938832
"14597",51.1368079,17.020224
"14598",51.0757957,17.0178052
"14599",51.1395539,16.8373536
"14600",51.1017588,16.9467584
"14601",51.087207,17.012303
"14602",51.0968479,16.984801
"14603",51.0835609,16.994015
"14604",51.1495112,17.0758417
"14605",51.1612708,17.1189387
"14606",51.1405089,16.995418
"14607",51.1078852,17.0385376
"14608",51.1078852,17.0385376
"14609",51.1121845,17.0298225
"14610",51.0859981,17.0530323
"14611",51.1520657,17.0435725
"14612",51.1232029,17.0423632
"14613",51.1293233,17.046672
"14614",51.0909698,17.1345109
"14615",51.135526,17.023892
"14616",51.1111466,16.9582141
"14617",51.1036583,17.026638
"14618",51.1229648,17.0287318
"14619",51.119116,17.0387509
"14620",51.1376439,16.888568
"14621",51.066445,17.0365549
"14622",51.1482816,17.043789
"14623",51.1277198,17.033917
"14624",51.1336466,17.0846494
"14625",51.1236525,17.0506121
"14626",51.079682,17.0126779
"14627",51.122295,17.033373
"14628",51.0742289,17.0163586
"14629",51.0557079,17.0865799
"14630",51.1149081,17.0650819
"14631",51.1153527,16.9281267
"14632",51.1670508,16.9213418
"14633",51.091507,17.002703
"14634",51.1227358,17.0558018
"14635",51.0515093,17.0187552
"14636",51.1199632,16.9142742
"14637",51.1197639,16.979024
"14638",51.1130549,17.033914
"14639",51.120162,16.978306
"14640",51.1251533,16.9824405
"14641",51.0996199,17.113823
"14642",51.1130078,17.1029062
"14643",51.12029,16.9760059
"14644",51.129125,16.95416
"14645",51.1123729,17.1036389
"14646",51.114483,17.0142029
"14647",51.1314009,17.0797439
"14648",51.1204059,16.9766559
"14649",51.1596718,17.1242081
"14650",51.1307272,16.9515207
"14651",51.118027,16.954225
"14652",51.114402,17.044715
"14653",51.102272,17.0425705
"14654",51.166404,16.922446
"14655",51.0490594,17.0278694
"14656",51.108038,17.032187
"14657",51.151773,17.037518
"14658",51.0610873,17.0796448
"14659",51.060139,17.0653416
"14660",51.1007556,17.0461481
"14661",51.0892549,17.042371
"14662",51.060139,17.0653416
"14663",51.090252,17.039193
"14664",51.056883,16.990092
"14665",51.0752297,16.971786
"14666",51.111748,17.10471
"14667",51.0873836,17.050744
"14668",51.1012539,17.0861693
"14669",51.116749,17.0578403
"14670",51.158642,16.9287329
"14671",51.154067,16.909119
"14672",51.1007435,17.0339724
"14673",51.121626,16.9805779
"14674",51.083379,16.9656169
"14675",51.1398294,16.9925324
"14676",51.0886195,17.0669453
"14677",51.1004872,16.9516123
"14678",51.156549,16.910062
"14679",51.1240645,16.9831727
"14680",51.060139,17.0653416
"14681",51.060139,17.0653416
"14682",51.1131569,17.0311477
"14683",51.060139,17.0653416
"14684",51.060139,17.0653416
"14685",51.0825819,16.968381
"14686",51.1557845,16.9272767
"14687",51.1091758,17.0319842
"14688",51.1759359,16.9977454
"14689",51.1215876,17.0438247
"14690",51.1235239,16.982931
"14691",51.1667098,16.9199736
"14692",51.1212832,16.8973346
"14693",51.0579369,17.020772
"14694",51.124403,16.99722
"14695",51.120368,16.979836
"14696",51.1223255,16.979793
"14697",51.121012,16.979793
"14698",51.1212139,16.979031
"14699",51.1219997,16.9800155
"14700",51.121863,17.0380739
"14701",51.1045838,17.1649797
"14702",51.1043949,17.1028087
"14703",51.140058,16.8915808
"14704",51.123297,16.977508
"14705",51.079561,17.05968
"14706",51.1052549,17.048337
"14707",51.0839999,17.0147239
"14708",51.12234,16.976502
"14709",51.0509619,17.0330948
"14710",51.1161734,17.0648095
"14711",51.1155976,17.0582607
"14712",51.0975043,16.9349861
"14713",51.125133,16.97927
